hour_beginning,location,Pedestrians,Towards Manhattan,Towards Brooklyn,weather_summary,temperature,precipitation,lat,long,events,Location1
10/17/2017 02:00:00 AM,Brooklyn Bridge,5,3,2,clear-night,44,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/13/2018 03:00:00 PM,Brooklyn Bridge,1582,701,881,clear-day,33,0.0001,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/09/2017 02:00:00 PM,Brooklyn Bridge,715,464,251,fog,31,0.0044,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/14/2017 09:00:00 PM,Brooklyn Bridge,73,53,20,clear-night,24,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/04/2018 12:00:00 AM,Brooklyn Bridge,70,55,15,cloudy,29,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/28/2018 04:00:00 AM,Brooklyn Bridge,0,0,0,partly-cloudy-night,49,0.0148,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/31/2018 09:00:00 PM,Brooklyn Bridge,96,74,22,clear-night,30,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/22/2018 10:00:00 AM,Brooklyn Bridge,362,143,219,partly-cloudy-day,42,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/12/2017 12:00:00 AM,Brooklyn Bridge,96,73,23,clear-night,30,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/22/2018 04:00:00 PM,Brooklyn Bridge,607,329,278,partly-cloudy-day,45,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/11/2017 01:00:00 PM,Brooklyn Bridge,1572,651,921,clear-day,40,0.0045,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/24/2017 02:00:00 PM,Brooklyn Bridge,2612,1361,1251,clear-day,39,0,40.7081639691088,-73.9995087014816,Christmas Eve,"(40.7081639691088, -73.9995087014816)"
01/31/2018 11:00:00 AM,Brooklyn Bridge,514,244,270,clear-day,24,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/14/2017 02:00:00 AM,Brooklyn Bridge,8,5,3,partly-cloudy-night,61,0.0006,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/19/2017 02:00:00 PM,Brooklyn Bridge,2021,1010,1011,clear-day,69,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/24/2017 07:00:00 PM,Brooklyn Bridge,931,499,432,partly-cloudy-night,68,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/27/2017 04:00:00 AM,Brooklyn Bridge,3,2,1,clear-night,38,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/25/2017 07:00:00 PM,Brooklyn Bridge,455,245,210,partly-cloudy-night,61,0.0008,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/29/2018 12:00:00 PM,Brooklyn Bridge,840,397,443,clear-day,42,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/18/2017 09:00:00 AM,Brooklyn Bridge,403,212,191,partly-cloudy-day,36,0.0002,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/25/2018 11:00:00 PM,Brooklyn Bridge,93,89,4,clear-night,27,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/23/2017 12:00:00 AM,Brooklyn Bridge,28,17,11,clear-night,35,0,40.7081639691088,-73.9995087014816,Thanksgiving Day,"(40.7081639691088, -73.9995087014816)"
10/26/2017 12:00:00 PM,Brooklyn Bridge,1871,911,960,partly-cloudy-day,55,0.0015,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/27/2018 04:00:00 PM,Brooklyn Bridge,2308,1030,1278,clear-day,53,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/06/2017 11:00:00 PM,Brooklyn Bridge,135,69,66,clear-night,69,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/21/2017 05:00:00 PM,Brooklyn Bridge,3609,1805,1804,clear-day,73,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/03/2018 07:00:00 AM,Brooklyn Bridge,57,33,24,clear-night,17,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/02/2017 07:00:00 PM,Brooklyn Bridge,773,319,454,clear-night,65,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/03/2018 10:00:00 AM,Brooklyn Bridge,793,451,342,clear-day,19,0.0035,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/06/2017 12:00:00 PM,Brooklyn Bridge,1506,705,801,partly-cloudy-day,63,0.0003,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/16/2018 04:00:00 PM,Brooklyn Bridge,609,322,287,partly-cloudy-day,36,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/05/2017 07:00:00 PM,Brooklyn Bridge,213,116,97,partly-cloudy-night,59,0,40.7081639691088,-73.9995087014816,Daylight Saving Time ends,"(40.7081639691088, -73.9995087014816)"
11/21/2017 04:00:00 PM,Brooklyn Bridge,1867,805,1062,clear-day,55,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/11/2017 07:00:00 AM,Brooklyn Bridge,71,37,34,clear-day,24,0,40.7081639691088,-73.9995087014816,Veterans Day,"(40.7081639691088, -73.9995087014816)"
12/07/2017 09:00:00 AM,Brooklyn Bridge,412,191,221,clear-day,39,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/28/2018 09:00:00 AM,Brooklyn Bridge,134,84,50,partly-cloudy-day,46,0.0122,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/28/2018 07:00:00 PM,Brooklyn Bridge,316,203,113,partly-cloudy-night,47,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/20/2017 08:00:00 PM,Brooklyn Bridge,260,193,67,clear-night,36,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/10/2018 11:00:00 AM,Brooklyn Bridge,745,399,346,clear-day,36,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/05/2017 05:00:00 AM,Brooklyn Bridge,15,12,3,partly-cloudy-night,53,0.0002,40.7081639691088,-73.9995087014816,Daylight Saving Time ends,"(40.7081639691088, -73.9995087014816)"
01/24/2018 12:00:00 AM,Brooklyn Bridge,15,8,7,clear-night,43,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/29/2017 05:00:00 AM,Brooklyn Bridge,22,12,10,clear-night,47,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/23/2017 09:00:00 PM,Brooklyn Bridge,79,45,34,partly-cloudy-night,45,0.0238,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/30/2018 08:00:00 PM,Brooklyn Bridge,132,105,27,partly-cloudy-night,27,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/11/2017 10:00:00 AM,Brooklyn Bridge,1116,694,422,clear-day,67,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/20/2017 09:00:00 AM,Brooklyn Bridge,665,351,314,clear-day,60,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/10/2017 03:00:00 PM,Brooklyn Bridge,1907,1016,891,clear-day,79,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/16/2017 03:00:00 PM,Brooklyn Bridge,1741,868,873,partly-cloudy-day,36,0.0053,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/11/2018 10:00:00 AM,Brooklyn Bridge,446,256,190,partly-cloudy-day,41,0.0003,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/27/2017 03:00:00 AM,Brooklyn Bridge,13,8,5,clear-night,46,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/18/2018 10:00:00 AM,Brooklyn Bridge,363,201,162,clear-day,25,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/19/2017 10:00:00 PM,Brooklyn Bridge,217,152,65,clear-night,49,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/24/2017 08:00:00 PM,Brooklyn Bridge,355,173,182,clear-night,42,0,40.7081639691088,-73.9995087014816,Black Friday,"(40.7081639691088, -73.9995087014816)"
12/08/2017 05:00:00 PM,Brooklyn Bridge,895,423,472,clear-night,36,0.0001,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/19/2017 06:00:00 PM,Brooklyn Bridge,1324,601,723,clear-day,68,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/07/2018 12:00:00 AM,Brooklyn Bridge,5,3,2,clear-night,6,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/15/2017 04:00:00 AM,Brooklyn Bridge,4,2,2,partly-cloudy-night,35,0.0002,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/12/2018 07:00:00 AM,Brooklyn Bridge,76,27,49,partly-cloudy-night,53,0.0028,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/27/2017 12:00:00 AM,Brooklyn Bridge,12,7,5,clear-night,21,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/30/2017 07:00:00 PM,Brooklyn Bridge,396,260,136,clear-night,46,0.0004,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/25/2017 05:00:00 AM,Brooklyn Bridge,2,0,2,partly-cloudy-night,35,0.0189,40.7081639691088,-73.9995087014816,Christmas Day,"(40.7081639691088, -73.9995087014816)"
10/05/2017 03:00:00 AM,Brooklyn Bridge,3,0,3,partly-cloudy-night,64,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/26/2018 10:00:00 AM,Brooklyn Bridge,499,282,217,clear-day,30,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/19/2017 04:00:00 AM,Brooklyn Bridge,4,3,1,partly-cloudy-night,56,0.0169,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/21/2017 10:00:00 PM,Brooklyn Bridge,168,126,42,clear-night,34,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/16/2017 03:00:00 AM,Brooklyn Bridge,1,1,0,partly-cloudy-night,66,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/24/2017 04:00:00 AM,Brooklyn Bridge,4,1,3,partly-cloudy-night,68,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/08/2017 07:00:00 PM,Brooklyn Bridge,228,142,86,partly-cloudy-night,46,0.0003,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/10/2017 05:00:00 AM,Brooklyn Bridge,5,4,1,clear-night,29,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/23/2017 11:00:00 AM,Brooklyn Bridge,2125,1104,1021,partly-cloudy-day,70,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/29/2018 05:00:00 AM,Brooklyn Bridge,18,11,7,clear-night,40,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/21/2018 08:00:00 AM,Brooklyn Bridge,197,103,94,clear-day,36,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/04/2017 05:00:00 PM,Brooklyn Bridge,1080,485,595,clear-night,47,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/04/2017 03:00:00 PM,Brooklyn Bridge,1524,874,650,clear-day,74,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/21/2017 05:00:00 AM,Brooklyn Bridge,12,5,7,clear-night,30,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/21/2017 02:00:00 AM,Brooklyn Bridge,19,9,10,clear-night,55,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/09/2017 11:00:00 AM,Brooklyn Bridge,825,375,450,partly-cloudy-day,72,0.0003,40.7081639691088,-73.9995087014816,Columbus Day (regional holiday),"(40.7081639691088, -73.9995087014816)"
01/28/2018 02:00:00 PM,Brooklyn Bridge,788,413,375,partly-cloudy-day,49,0.0021,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/26/2018 08:00:00 PM,Brooklyn Bridge,93,56,37,clear-night,33,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/28/2017 11:00:00 PM,Brooklyn Bridge,152,78,74,partly-cloudy-night,62,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/15/2017 05:00:00 PM,Brooklyn Bridge,255,150,105,fog,23,0.0024,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/01/2018 08:00:00 AM,Brooklyn Bridge,220,61,159,partly-cloudy-day,34,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/18/2017 05:00:00 AM,Brooklyn Bridge,7,6,1,clear-night,30,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/26/2017 02:00:00 PM,Brooklyn Bridge,2070,1040,1030,clear-day,27,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/25/2017 01:00:00 AM,Brooklyn Bridge,34,24,10,clear-night,38,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/16/2017 10:00:00 AM,Brooklyn Bridge,892,528,364,partly-cloudy-day,30,0.0006,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/19/2017 05:00:00 PM,Brooklyn Bridge,963,487,476,clear-night,53,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/05/2018 06:00:00 AM,Brooklyn Bridge,8,6,2,clear-night,10,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/10/2017 04:00:00 PM,Brooklyn Bridge,1046,486,560,clear-day,33,0,40.7081639691088,-73.9995087014816,Veterans Day observed,"(40.7081639691088, -73.9995087014816)"
12/16/2017 08:00:00 PM,Brooklyn Bridge,247,157,90,partly-cloudy-night,37,0.001,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/29/2017 04:00:00 PM,Brooklyn Bridge,110,70,40,rain,64,0.2926,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/07/2017 03:00:00 PM,Brooklyn Bridge,966,375,591,partly-cloudy-day,47,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/22/2017 08:00:00 PM,Brooklyn Bridge,402,183,219,clear-night,60,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/31/2017 10:00:00 AM,Brooklyn Bridge,988,536,452,clear-day,14,0,40.7081639691088,-73.9995087014816,New Year's Eve,"(40.7081639691088, -73.9995087014816)"
10/25/2017 05:00:00 AM,Brooklyn Bridge,23,15,8,partly-cloudy-night,60,0.0002,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/06/2018 07:00:00 PM,Brooklyn Bridge,95,28,67,clear-night,9,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/21/2017 03:00:00 PM,Brooklyn Bridge,3600,1858,1742,clear-day,77,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/08/2017 10:00:00 PM,Brooklyn Bridge,90,35,55,partly-cloudy-night,35,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/28/2017 08:00:00 PM,Brooklyn Bridge,270,200,70,clear-night,49,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/01/2018 07:00:00 AM,Brooklyn Bridge,87,35,52,clear-night,6,0,40.7081639691088,-73.9995087014816,New Year's Day,"(40.7081639691088, -73.9995087014816)"
12/03/2017 05:00:00 AM,Brooklyn Bridge,19,12,7,partly-cloudy-night,40,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/17/2018 07:00:00 PM,Brooklyn Bridge,134,92,42,partly-cloudy-night,26,0.0001,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/05/2018 09:00:00 PM,Brooklyn Bridge,31,15,16,clear-night,11,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/01/2017 03:00:00 PM,Brooklyn Bridge,1870,931,939,partly-cloudy-day,55,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/14/2017 05:00:00 AM,Brooklyn Bridge,6,4,2,partly-cloudy-night,25,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/20/2017 04:00:00 PM,Brooklyn Bridge,1669,736,933,clear-day,45,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/07/2017 03:00:00 AM,Brooklyn Bridge,0,0,0,clear-night,43,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/01/2018 01:00:00 AM,Brooklyn Bridge,29,9,20,clear-night,8,0,40.7081639691088,-73.9995087014816,New Year's Day,"(40.7081639691088, -73.9995087014816)"
10/10/2017 02:00:00 AM,Brooklyn Bridge,14,9,5,partly-cloudy-night,71,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/16/2017 10:00:00 PM,Brooklyn Bridge,132,108,24,clear-night,45,0.0005,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/23/2018 07:00:00 AM,Brooklyn Bridge,38,18,20,rain,45,0.1314,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/02/2018 09:00:00 PM,Brooklyn Bridge,31,15,16,clear-night,18,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/30/2017 08:00:00 AM,Brooklyn Bridge,291,103,188,clear-day,36,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/12/2018 06:00:00 PM,Brooklyn Bridge,133,91,42,cloudy,57,0.0044,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/05/2017 08:00:00 AM,Brooklyn Bridge,338,126,212,partly-cloudy-day,63,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/31/2017 03:00:00 AM,Brooklyn Bridge,0,0,0,clear-night,18,0,40.7081639691088,-73.9995087014816,New Year's Eve,"(40.7081639691088, -73.9995087014816)"
11/19/2017 01:00:00 PM,Brooklyn Bridge,2043,918,1125,partly-cloudy-day,50,0.0002,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/27/2017 10:00:00 PM,Brooklyn Bridge,54,34,20,clear-night,17,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/12/2017 02:00:00 AM,Brooklyn Bridge,8,5,3,clear-night,29,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/27/2017 10:00:00 PM,Brooklyn Bridge,66,43,23,clear-night,40,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/05/2018 01:00:00 AM,Brooklyn Bridge,2,0,2,partly-cloudy-night,16,0.0005,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/30/2018 03:00:00 PM,Brooklyn Bridge,481,251,230,partly-cloudy-day,35,0.0015,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/06/2018 02:00:00 PM,Brooklyn Bridge,617,302,315,clear-day,13,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/05/2017 03:00:00 PM,Brooklyn Bridge,957,365,592,partly-cloudy-day,59,0.0001,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/23/2017 05:00:00 PM,Brooklyn Bridge,1146,457,689,clear-night,40,0.0002,40.7081639691088,-73.9995087014816,Thanksgiving Day,"(40.7081639691088, -73.9995087014816)"
10/16/2017 08:00:00 AM,Brooklyn Bridge,425,156,269,clear-day,58,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/05/2017 04:00:00 AM,Brooklyn Bridge,9,5,4,partly-cloudy-night,53,0.0008,40.7081639691088,-73.9995087014816,Daylight Saving Time ends,"(40.7081639691088, -73.9995087014816)"
01/01/2018 06:00:00 PM,Brooklyn Bridge,585,230,355,clear-night,17,0,40.7081639691088,-73.9995087014816,New Year's Day,"(40.7081639691088, -73.9995087014816)"
11/30/2017 01:00:00 PM,Brooklyn Bridge,1201,513,688,partly-cloudy-day,46,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/19/2018 03:00:00 AM,Brooklyn Bridge,3,2,1,clear-night,22,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/17/2017 06:00:00 PM,Brooklyn Bridge,609,300,309,clear-night,35,0.0001,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/26/2017 07:00:00 AM,Brooklyn Bridge,106,54,52,clear-night,24,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/19/2018 06:00:00 PM,Brooklyn Bridge,385,261,124,clear-night,35,0.0003,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/24/2018 03:00:00 PM,Brooklyn Bridge,817,394,423,partly-cloudy-day,38,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/12/2017 06:00:00 AM,Brooklyn Bridge,62,34,28,partly-cloudy-night,43,0.0014,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/25/2018 08:00:00 AM,Brooklyn Bridge,162,49,113,clear-day,24,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/15/2017 07:00:00 AM,Brooklyn Bridge,90,34,56,clear-night,19,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/02/2017 03:00:00 AM,Brooklyn Bridge,2,2,0,cloudy,59,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/30/2018 03:00:00 AM,Brooklyn Bridge,1,0,1,partly-cloudy-night,31,0.0015,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/16/2017 04:00:00 AM,Brooklyn Bridge,6,4,2,partly-cloudy-night,51,0.003,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/04/2018 03:00:00 PM,Brooklyn Bridge,725,281,444,partly-cloudy-day,39,0.0001,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/23/2017 06:00:00 AM,Brooklyn Bridge,5,3,2,partly-cloudy-night,39,0.0146,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/23/2017 04:00:00 AM,Brooklyn Bridge,0,0,0,clear-night,32,0,40.7081639691088,-73.9995087014816,Thanksgiving Day,"(40.7081639691088, -73.9995087014816)"
01/16/2018 11:00:00 PM,Brooklyn Bridge,18,11,7,partly-cloudy-night,34,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/06/2017 06:00:00 AM,Brooklyn Bridge,71,36,35,partly-cloudy-night,48,0.0002,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/08/2017 02:00:00 PM,Brooklyn Bridge,1701,730,971,clear-day,37,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/10/2018 07:00:00 PM,Brooklyn Bridge,139,82,57,partly-cloudy-night,36,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/25/2017 06:00:00 AM,Brooklyn Bridge,56,35,21,clear-night,35,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/25/2017 12:00:00 PM,Brooklyn Bridge,2131,1025,1106,partly-cloudy-day,61,0.0013,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/22/2017 05:00:00 AM,Brooklyn Bridge,20,10,10,partly-cloudy-night,48,0.0018,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/30/2017 03:00:00 AM,Brooklyn Bridge,6,3,3,partly-cloudy-night,57,0.0004,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/21/2018 07:00:00 PM,Brooklyn Bridge,257,115,142,partly-cloudy-night,45,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/10/2017 01:00:00 AM,Brooklyn Bridge,16,9,7,partly-cloudy-night,49,0.0021,40.7081639691088,-73.9995087014816,Veterans Day observed,"(40.7081639691088, -73.9995087014816)"
11/03/2017 09:00:00 PM,Brooklyn Bridge,193,99,94,wind,58,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/02/2018 12:00:00 PM,Brooklyn Bridge,635,307,328,partly-cloudy-day,26,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/27/2017 05:00:00 PM,Brooklyn Bridge,956,476,480,clear-night,48,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/17/2018 02:00:00 AM,Brooklyn Bridge,4,3,1,partly-cloudy-night,35,0.0004,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/11/2017 05:00:00 PM,Brooklyn Bridge,965,484,481,clear-night,38,0.0007,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/10/2017 03:00:00 AM,Brooklyn Bridge,4,2,2,clear-night,47,0.0005,40.7081639691088,-73.9995087014816,Veterans Day observed,"(40.7081639691088, -73.9995087014816)"
10/22/2017 01:00:00 PM,Brooklyn Bridge,3229,1724,1505,clear-day,65,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/30/2017 07:00:00 AM,Brooklyn Bridge,78,38,40,cloudy,18,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/03/2018 05:00:00 PM,Brooklyn Bridge,1338,551,787,clear-night,26,0.0013,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/30/2017 02:00:00 PM,Brooklyn Bridge,1816,1026,790,partly-cloudy-day,21,0.0008,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
